id,artist_name,album_name,releaseDate,duration_ms_x,explicit,is_local,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams
5aqu5xhPqoOWqF71PkfgM8,Joji,BALLADS 1,17830,128888,TRUE,FALSE,ATTENTION,72,0.895,0.787,0.312,0.0224,7,0.115,-12.401,1,0.0383,119.899,4,0.425,1638971
5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,Close To Me (feat. Swae Lee),17828,182623,TRUE,FALSE,Close To Me (with Diplo) (feat. Swae Lee),88,0.0969,0.574,0.758,0,1,0.395,-5.029,0,0.0621,144.111,4,0.492,28814653
5PIB8aoUJoCRh1O5TEGdOj,"Ray Parker, Jr.",Arista Heritage Series: Ray Parker,2922,240800,FALSE,FALSE,Ghostbusters,38,0.0125,0.779,0.717,0.0536,6,0.355,-9.7,0,0.0335,115.384,4,0.789,2216330
5xesHO6GLWTrjsKOjAXRmf,Normani,Normani x Calvin Harris,17825,169813,FALSE,FALSE,Checklist (with Calvin Harris) (feat. WizKid),58,0.0944,0.89,0.624,5.16E-06,1,0.0903,-3.966,1,0.103,116.046,4,0.762,1975825
66XXCMX3Na7KNfm5e0tOVZ,Takeoff,Last Memory,17830,171270,TRUE,FALSE,Last Memory,68,0.179,0.853,0.696,0,1,0.286,-6.179,0,0.246,118.001,4,0.184,3260003
6bMIExEulvwM2X6zsuiYwr,Tory Lanez,LoVE me NOw,17830,244469,TRUE,FALSE,MiAMi (feat. Gunna),66,0.0189,0.674,0.862,0,7,0.113,-3.4,1,0.231,160.073,4,0.357,2336343
6j97zG4DDrh3oUa6rZbFOs,Tory Lanez,LoVE me NOw,17830,151649,TRUE,FALSE,FeRRis WhEEL (feat. Trippie Redd),75,0.0835,0.807,0.602,0,11,0.151,-5.005,1,0.274,95.031,4,0.252,10845840
6SPYOjTjqvidDI24Hy9lwX,Tory Lanez,LoVE me NOw,17830,230439,TRUE,FALSE,DrIP DrIp Drip (feat. Meek Mill),69,0.162,0.71,0.814,0,10,0.16,-4.575,1,0.0561,155.02,4,0.714,1546139
6zeeWid2sgw4lap2jV61PZ,Khalid,Suncity,17822,229320,FALSE,FALSE,Better,85,0.0765,0.596,0.552,0.334,0,0.104,-10.278,0,0.097,97.949,4,0.112,50654103
7tFiyTwD0nx5a1eklYtX2J,Queen,A Night At The Opera (Deluxe Remastered Version),2150,354320,FALSE,FALSE,Bohemian Rhapsody - Remastered 2011,79,0.254,0.397,0.396,0,3,0.268,-9.91,1,0.05,142.913,4,0.227,27437450
05mAIVLkIWc2d1UBYZBCp8,Charli XCX,1999,17809,189000,FALSE,FALSE,1999,78,0.0227,0.739,0.742,1.39E-06,7,0.229,-4.586,1,0.0329,124.016,4,0.659,3353556
0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,Merry Christmas,8766,241106,FALSE,FALSE,All I Want for Christmas Is You,65,0.164,0.335,0.625,0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346,42851068
0KPiSFlz5OUCgw7nwvhYWe,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,218626,TRUE,FALSE,"Only You (feat. WizKid, Offset & J Balvin)",17,0.538,0.732,0.69,9.37E-05,4,0.191,-7.745,0,0.174,117.157,4,0.636,2288216
0McI9sOmkpfd4E72njtU0G,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,230240,TRUE,FALSE,Borrowed Love (feat. Swae Lee & WizKid),18,0.44,0.52,0.594,0,11,0.185,-8.81,0,0.462,129.216,5,0.393,2495499
1B4gJRq61xTs6r1O0Uq2iY,Takeoff,The Last Rocket,17837,197079,TRUE,FALSE,Casper,75,0.525,0.921,0.607,1.12E-06,1,0.123,-7.397,1,0.209,140.071,4,0.753,9446417
1fvCggAYrW0VtCljtqv4h2,Takeoff,The Last Rocket,17837,162132,TRUE,FALSE,Last Memory,64,0.175,0.854,0.708,0,1,0.241,-5.805,0,0.244,118.032,4,0.172,8784256
1HLL8X0LH20F6Z9SLXLIjr,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,265120,TRUE,FALSE,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",20,0.413,0.636,0.501,0,11,0.339,-7.26,0,0.329,82.309,4,0.196,6152498
1m6lqaLvUTxPjOo98fJH8U,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,168346,TRUE,FALSE,Don't Come Out The House (with 21 Savage),24,0.00661,0.87,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175,10501757
21kOVEG3bDCVphKhXL8XmQ,Comethazine,Bawskee,17767,96063,TRUE,FALSE,Walk,78,0.221,0.831,0.795,0,1,0.291,-6.186,1,0.264,160.063,4,0.744,14007199
27P4XoNXXEV4lTc3sB61RK,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,184360,TRUE,FALSE,Up To Something (feat. Travis Scott & Young Thug),16,0.319,0.799,0.616,0,1,0.134,-8.809,1,0.157,114.014,4,0.667,2766436
2fuCquhmrzHpu5xcA1ci9x,Queen,Hot Space (2011 Remaster),4505,248440,FALSE,FALSE,Under Pressure - Remastered,81,0.429,0.671,0.712,0,2,0.103,-7.815,1,0.0476,113.805,4,0.462,6636940
2kJAhu7mesSEkML8zviSNX,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,80466,TRUE,FALSE,Only 1 (Interlude) (with Travis Scott),15,0.744,0.317,0.239,0,1,0.169,-12.036,0,0.0331,78.251,3,0.391,2241541
2mYDDUkBcgFNBqkWctyyuc,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,166093,TRUE,FALSE,Overdue (with Travis Scott),20,0.733,0.638,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495,6753802
2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next",17838,207333,TRUE,FALSE,"thank u, next",73,0.28,0.724,0.647,0,1,0.102,-5.642,1,0.0658,106.96,4,0.435,135826917
304CtPEPYQS6hbM4CubVti,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,265480,TRUE,FALSE,No Complaints (feat. Offset & Drake) (Bonus),15,0.0709,0.914,0.572,0.00237,2,0.0599,-8.82,1,0.166,123.963,4,0.203,2169104
3tkFCUaISwablf9MJydsuB,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,206813,TRUE,FALSE,Lesbian (feat. Gunna & Young Thug),16,0.636,0.8,0.406,0,6,0.109,-8.892,0,0.268,120.999,4,0.274,2668865
43lYaovU2FoeuBMNusVVVW,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,208293,TRUE,FALSE,10 Freaky Girls (with 21 Savage),26,0.588,0.81,0.353,0,6,0.102,-9.931,0,0.31,88.031,4,0.0727,11854193
48t1aADyfDbDA3TzxqQHrN,Moneybagg Yo,RESET,17837,160481,TRUE,FALSE,Say Na (feat. J. Cole),66,0.0337,0.795,0.845,0,1,0.0947,-5.068,1,0.279,159.034,4,0.427,1481687
4edS9dC0JPBlSS4p4gMOT0,The Chainsmokers,Sick Boy...Siren,17830,199226,FALSE,FALSE,This Feeling (feat. Kelsea Ballerini),26,0.0651,0.539,0.651,0,1,0.0662,-5.304,1,0.0432,105.159,4,0.474,4911398
4hXDobvUaXyDFLnmecoY0z,Tyga,Dip (feat. Nicki Minaj),17833,195991,TRUE,FALSE,Dip (feat. Nicki Minaj),78,0.0311,0.885,0.543,0,2,0.154,-6.338,1,0.2,99.026,4,0.43,8091079
4pbJqGIASGPr0ZpGpnWkDn,Queen,News Of The World (2011 Remaster),2857,122066,FALSE,FALSE,We Will Rock You - Remastered,80,0.676,0.692,0.497,0,2,0.259,-7.316,1,0.119,81.308,4,0.475,2991198
51NFxnQvaosfDDutk0tams,Billie Eilish,Bellyache,17221,179172,FALSE,FALSE,bellyache,84,0.46,0.695,0.573,0.0734,4,0.482,-8.597,0,0.106,99.939,4,0.408,20729486
5gub2bpJRgJP4m4MliqtdV,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,203266,TRUE,FALSE,Space Cadet (feat. Gunna),26,0.368,0.901,0.464,1.71E-05,5,0.238,-9.789,0,0.0645,109.004,4,0.638,9543078
5oeKHrUHPT4lUKrDRVlWNp,Takeoff,The Last Rocket,17837,216214,TRUE,FALSE,She Gon Wink,66,0.102,0.753,0.736,0,1,0.189,-6.157,0,0.0865,140.994,4,0.272,2048382
5sbooPcNgIE22DwO0VNGUJ,K/DA,POP/STARS,17838,191100,FALSE,FALSE,POP/STARS,76,0.0183,0.566,0.769,0,7,0.108,-4.342,1,0.0872,170.036,4,0.385,3586702
5sdb5pMhcK44SSLsj1moUh,benny blanco,I Found You (with Calvin Harris),17837,191495,FALSE,FALSE,I Found You (with Calvin Harris),77,0.033,0.775,0.872,0.0579,6,0.298,-4.194,1,0.0469,122.994,4,0.379,8275830
5T8EDUDqKcs6OSOwEsfqG7,Queen,Jazz (2011 Remaster),3235,209413,FALSE,FALSE,Don't Stop Me Now - Remastered,84,0.0475,0.559,0.868,0.000176,5,0.776,-5.276,1,0.17,156.295,4,0.609,9372732
5vdp5UmvTsnMEMESIF2Ym7,Queen,The Game (2011 Remaster),3830,214653,FALSE,FALSE,Another One Bites The Dust - Remastered 2011,83,0.112,0.933,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,4,0.754,8058285
6cFZ4PLC19taNlpl9pbGMf,Queen,A Day At The Races (Deluxe Remastered Version),2535,296493,FALSE,FALSE,Somebody To Love - Remastered 2011,73,0.172,0.492,0.676,0,8,0.239,-6.861,1,0.0516,110.232,3,0.412,7674567
6osMzmRHCVETbZMHceLRmh,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,211920,TRUE,FALSE,Dreamcatcher (feat. Swae Lee & Travis Scott),20,0.191,0.675,0.23,0,1,0.104,-10.363,0,0.204,173.962,4,0.101,6059884
6qZANDqrSAvfuSjcxBP1PD,Metro Boomin,NOT ALL HEROES WEAR CAPES,17837,226320,TRUE,FALSE,10AM/Save The World (feat. Gucci Mane),16,0.257,0.719,0.501,0,8,0.189,-8.84,0,0.239,136.025,4,0.419,2531045
0AcicReEGm1qcENjqzh1Tg,Trippie Redd,A Love Letter To You 3,17844,129429,TRUE,FALSE,Love Scars 3,74,0.136,0.544,0.524,0,8,0.106,-7.914,1,0.0621,81.982,4,0.117,7818983
0H1Had94fszD13qsFsP1U5,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,213640,TRUE,FALSE,Sex with My Ex,70,0.0472,0.497,0.77,0,6,0.102,-4.298,1,0.0757,167.892,4,0.47,2619092
0ZPCxNK4DIrF8KqrN3DxfA,Trippie Redd,A Love Letter To You 3,17844,178285,TRUE,FALSE,Negative Energy,68,0.413,0.659,0.672,0,9,0.125,-7.442,1,0.264,139.868,4,0.452,4783274
1BCBBO8VUEFOb6RBct4XDp,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,280520,FALSE,FALSE,Broken Smile (My All),69,0.0459,0.545,0.517,0.00724,0,0.15,-8.681,0,0.0359,120.044,4,0.115,2087824
1FBi1YWCAxlRmfuUbMINqO,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,192760,TRUE,FALSE,Runaway,71,0.44,0.399,0.591,0.0616,6,0.446,-8.792,0,0.052,79.892,3,0.175,2184129
1SxagO9GK0UUeEYLmH8Pln,Trippie Redd,A Love Letter To You 3,17844,173129,TRUE,FALSE,Toxic Waste,67,0.0555,0.728,0.517,1.95E-06,8,0.107,-11.404,1,0.0629,111.974,4,0.379,4790766
1XBc4r6ltXjkFJBrsttwIF,Brenda Lee,Anthology 1956-1980 (Volume 1 & 2),7670,125826,FALSE,FALSE,Rockin' Around The Christmas Tree - Single Version,42,0.703,0.691,0.402,0,8,0.463,-12.149,1,0.0599,139.752,4,0.844,8316384
284fVGdbsPtigjjI0jmKXo,Trippie Redd,A Love Letter To You 3,17844,142648,TRUE,FALSE,Loyalty Before Royalty,64,0.00212,0.808,0.701,2.10E-05,2,0.126,-4.837,0,0.0984,158.068,4,0.154,2386988
2dKtWPLZvbCzwLRliNn8UI,Trippie Redd,A Love Letter To You 3,17844,169411,TRUE,FALSE,Can't Love,69,0.00244,0.842,0.567,1.89E-05,4,0.168,-6.504,0,0.0525,135.991,4,0.256,4305897
2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Origins (Deluxe),17844,189466,FALSE,FALSE,Natural,85,0.217,0.704,0.611,0,2,0.0812,-6.112,1,0.0409,100,4,0.22,18774591
2J0X46UkpfLlWbuCXFgDLr,Steve Aoki,Neon Future III,17844,192536,FALSE,FALSE,Waste It On Me (feat. BTS),63,0.252,0.669,0.684,0,7,0.72,-4.595,1,0.0585,96.097,4,0.466,5611310
2lvOt6VAufWlstrqutilVb,Trippie Redd,A Love Letter To You 3,17844,157500,TRUE,FALSE,Fire Starter,61,0.0023,0.51,0.707,0,3,0.436,-4.913,0,0.0675,147.853,4,0.318,2272365
2ppse4DOEFlzaW7Xu3U76r,Trippie Redd,A Love Letter To You 3,17844,180800,TRUE,FALSE,A.L.L.T.Y. 3,60,0.111,0.561,0.785,0,8,0.121,-5.376,0,0.452,150.159,4,0.458,2205903
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Origins (Deluxe),17844,260773,FALSE,FALSE,Bad Liar,88,0.0722,0.383,0.637,0,3,0.368,-6.993,1,0.0703,177.913,4,0.0827,22455833
4CH66Rxcjcj3VBHwmIBj4T,XXXTENTACION,BAD!,17844,94245,FALSE,FALSE,BAD!,77,0.0643,0.78,0.492,0.0313,5,0.174,-3.4,0,0.0671,143.983,4,0.374,33247901
4FUDWkguOUVpLRAVn5C20z,Jon Bellion,Glory Sound Prep,17844,183344,FALSE,FALSE,Blu,67,0.29,0.384,0.465,2.22E-05,0,0.359,-8.554,1,0.0341,131.604,4,0.636,1471942
4jvjzW7Hm0yK4LvvE0Paz9,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,196400,TRUE,FALSE,Falling Down - Bonus Track,83,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,29690018
4kQazx3VMaDKUG1IIaC94i,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,167106,TRUE,FALSE,Cry Alone,69,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,1,0.0337,160.068,4,0.285,1920930
4uGY9CqDtGtaTTLg1cgsWD,Imagine Dragons,Origins (Deluxe),17844,181880,FALSE,FALSE,Machine,72,0.0016,0.638,0.679,0.00655,4,0.121,-5.278,1,0.0425,81.045,4,0.596,1538166
5aXgz1oKK8Q9z9xvTmSnrO,Trippie Redd,A Love Letter To You 3,17844,215364,TRUE,FALSE,Topanga,78,0.00587,0.755,0.615,1.75E-06,4,0.109,-8.245,1,0.0454,105.955,4,0.039,33452929
5iAyI5SlSs1hyWOQeBXvab,Trippie Redd,A Love Letter To You 3,17844,138448,TRUE,FALSE,Wicked,61,0.0883,0.812,0.534,1.95E-06,4,0.141,-6.6,0,0.121,98.017,4,0.223,1895384
5rYpwP1dHWGVMrSZbTmt3e,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,207586,TRUE,FALSE,Life is Beautiful,74,0.0385,0.533,0.638,0.000932,10,0.0758,-9.411,1,0.0636,135.056,4,0.324,2465769
5Tp5zlCgbwXLMa3pgYsNMl,Trippie Redd,A Love Letter To You 3,17844,221781,TRUE,FALSE,Elevate & Motivate,62,0.172,0.657,0.76,0,1,0.149,-3.446,1,0.0505,156.082,4,0.425,2125491
6akBF8JWM8lrpqejdwIfYI,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,244906,TRUE,FALSE,16 Lines,69,0.0663,0.607,0.45,1.12E-05,0,0.107,-8.507,1,0.0338,105.992,4,0.121,1680094
6bKUUSlzDua0gt0g13OKqw,Trippie Redd,A Love Letter To You 3,17844,185828,TRUE,FALSE,Diamond Minds,64,0.567,0.678,0.477,0,7,0.11,-9.626,1,0.0836,92.963,4,0.481,1987891
6cX1iTffMIAU8lEWSOYIIO,Lil Peep,"Come Over When You're Sober, Pt. 2",17844,206493,TRUE,FALSE,Leanin',65,0.19,0.501,0.486,0,2,0.103,-6.6,0,0.0298,139.872,4,0.318,1528244
6SAKXCj5jyF6IgPCPbZ5ra,Juice WRLD,Armed And Dangerous,17844,169999,TRUE,FALSE,Armed And Dangerous,35,0.186,0.736,0.67,0,10,0.114,-6.702,1,0.311,130.032,4,0.845,24863399
73pDDTXW6SKqM52N4Rdred,Trippie Redd,A Love Letter To You 3,17844,119069,TRUE,FALSE,So Alive,60,0.0316,0.678,0.474,0,10,0.0754,-10.059,1,0.0428,128.942,4,0.178,1672321
75lcPkAkUsKWHGBlGM476R,Trippie Redd,A Love Letter To You 3,17844,175954,TRUE,FALSE,1400 / 999 Freestyle,78,0.0079,0.825,0.572,0,6,0.113,-6.067,0,0.0864,141.991,4,0.568,25096732
7GqWnsKhMtEW0nzki5o0d8,Queen,Sheer Heart Attack (Deluxe Remastered Version),1772,179600,FALSE,FALSE,Killer Queen - Remastered 2011,71,0.34,0.568,0.642,0,10,0.171,-6.495,1,0.0447,117.305,4,0.604,3051931
7kplN6Wa4RTBCQOrtpEpSO,The Weeknd,The Weeknd In Japan,17849,228373,FALSE,FALSE,Call Out My Name,4,0.192,0.442,0.607,0,1,0.304,-4.936,1,0.0371,134.14,3,0.144,1589005
7uenITonAmg7wXmFd3kkms,Trippie Redd,A Love Letter To You 3,17844,193510,TRUE,FALSE,I Tried Loving,65,0.181,0.624,0.686,0,1,0.19,-4.809,0,0.0436,160.076,4,0.223,2491034
0AluA5RNsa4Cx6XRhf2hWZ,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),17841,208293,TRUE,FALSE,10 Freaky Girls (with 21 Savage),80,0.588,0.81,0.353,0,6,0.102,-9.931,0,0.31,88.031,4,0.0727,25724254
0lG7iyNSstVOLV6faMIHdD,Anderson .Paak,Oxnard,17851,282986,TRUE,FALSE,6 Summers,62,0.0774,0.649,0.587,0,5,0.377,-10.5,0,0.316,92.871,4,0.513,1522082
0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,16398,204093,FALSE,FALSE,Santa Tell Me,62,0.0545,0.506,0.628,0,7,0.301,-7.316,1,0.173,191.708,4,0.556,27791472
0lLdorYw7lVrJydTINhWdI,Michael Bublé,Christmas,15261,206639,FALSE,FALSE,It's Beginning to Look a Lot Like Christmas,40,0.907,0.35,0.232,9.21E-06,4,0.292,-11.042,1,0.0331,93.269,3,0.381,22415045
0N8MGHEDAq29ip7RrlrTeN,The Chainsmokers,Sick Boy...Beach House,17851,206120,FALSE,FALSE,Beach House,34,0.19,0.537,0.837,0,0,0.348,-4.477,1,0.039,90.083,4,0.533,4520444
1CoYSKw2gTtSfrK2704AEz,Gucci Mane,I'm Not Goin' (feat. Kevin Gates),17850,196087,TRUE,FALSE,I'm Not Goin' (feat. Kevin Gates),64,0.156,0.835,0.527,0,2,0.121,-5.48,1,0.295,131.02,4,0.292,3458548
1fewSx2d5KIZ04wsooEBOz,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),17841,203266,TRUE,FALSE,Space Cadet (feat. Gunna),83,0.368,0.901,0.464,1.71E-05,5,0.238,-9.789,0,0.0645,109.004,4,0.638,20486158
1RGasjWLZ4qMN7wbtkLa3u,Billie Eilish,dont smile at me,17522,170852,FALSE,FALSE,my boy,83,0.472,0.692,0.394,0.000191,11,0.117,-8.745,0,0.207,89.936,4,0.324,3161676
222B3aljXx6fFwKmFjuBED,Little Mix,LM5 (Deluxe),17851,229720,TRUE,FALSE,Woman Like Me (feat. Nicki Minaj),75,0.177,0.754,0.854,0,5,0.0808,-3.449,0,0.0608,75.002,4,0.8,6816496
22ykS8KWpd2r4zcRZ0XMK5,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),17841,211920,TRUE,FALSE,Dreamcatcher (feat. Swae Lee & Travis Scott),71,0.191,0.675,0.23,0,1,0.104,-10.363,0,0.204,173.962,4,0.101,1533500
2FRnf9qhLbvw8fu4IBXx78,Wham!,LAST CHRISTMAS,5113,262960,FALSE,FALSE,Last Christmas,56,0.189,0.735,0.478,2.48E-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947,24077227
2Grb4G6t9VIqo6moKUloom,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),17841,168346,TRUE,FALSE,Don't Come Out The House (with 21 Savage),75,0.00661,0.87,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175,19170312
2mNunIwTYWrNEYgWYrj97p,Thomas Rhett,Life Changes (Big Machine Radio Release Special),17416,206226,FALSE,FALSE,Marry Me,64,0.0977,0.333,0.412,0,3,0.112,-8.633,1,0.029,85.028,4,0.474,1730474
3WefHNGtjexZvi66ZEx9u4,Madison Beer,Hurts Like Hell (feat. Offset),17844,207108,TRUE,FALSE,Hurts Like Hell (feat. Offset),79,0.185,0.704,0.56,0,1,0.0948,-6.791,0,0.179,75.003,4,0.609,6738056
4DyBx5MYoq8RsU33cEAIxT,City Girls,Girl Code,17851,166476,TRUE,FALSE,Twerk (feat. Cardi B),67,0.122,0.788,0.841,0.0011,4,0.166,-4.006,0,0.143,190.089,4,0.493,1579286
55PZSFcKQxXH5BOOcDA6yI,Panic! At The Disco,The Greatest Show,17837,174306,FALSE,FALSE,The Greatest Show,68,0.00546,0.546,0.839,0,6,0.382,-5.365,0,0.0784,77.009,4,0.491,1501040
5hslUAKq9I9CG2bAulFkHN,Andy Williams,The Andy Williams Christmas Album,-2557,151933,FALSE,FALSE,It's the Most Wonderful Time of the Year,52,0.766,0.24,0.598,0,7,0.117,-8.435,1,0.037,202.082,3,0.776,27447271
5t3Vk8bRKylx4fjj7qlbib,Billie Eilish,bitches broken hearts,17620,176471,TRUE,FALSE,bitches broken hearts,81,0.919,0.777,0.422,0.00877,0,0.0958,-10.114,1,0.0482,120.041,4,0.187,3420736
5tFgCPC2Hdw4qu9b7RkWhR,Kane Brown,Experiment,17844,178986,FALSE,FALSE,Lose It,73,0.00245,0.544,0.854,1.20E-06,4,0.249,-4.968,0,0.0289,91.966,4,0.436,1483565
5w7wuzMzsDer96KqxafeRK,Billie Eilish,dont smile at me,17522,194711,FALSE,FALSE,COPYCAT,82,0.353,0.679,0.388,9.25E-05,4,0.341,-10.977,0,0.0932,124.909,4,0.234,3093096
65Q2mv3UlVi9eO70OpsmSe,Burl Ives,Have A Holly Jolly Christmas,-1826,135533,FALSE,FALSE,A Holly Jolly Christmas - Single Version,41,0.616,0.674,0.37,0,0,0.0781,-12.937,1,0.0309,140.352,4,0.862,21510824
6fI3tBVND8zUXZi9rr2Yps,Kodak Black,Take One,17851,165517,TRUE,FALSE,Take One,32,0.123,0.657,0.613,0,1,0.314,-7.308,1,0.465,174.027,4,0.485,6035141
6LKYeyLt4G4SlZ6OJwFhVS,The Chainsmokers,Sick Boy...Beach House,17851,199226,FALSE,FALSE,This Feeling (feat. Kelsea Ballerini),34,0.0651,0.539,0.651,0,1,0.0662,-5.304,1,0.0432,105.159,4,0.474,7898622
6LyAwkJsHlW7RQ8S1cYAtM,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),17841,166093,TRUE,FALSE,Overdue (with Travis Scott),72,0.733,0.638,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495,1592249
74wpYGsVh2J13iAmmg1Uln,Mike WiLL Made-It,Creed II: The Album,17851,247687,TRUE,FALSE,The Mantra (with Pharrell & Kendrick Lamar),58,0.284,0.698,0.707,0,9,0.177,-3.778,0,0.114,155.009,4,0.413,1569664
7c3SbTuufigBWURcICnAWy,Anderson .Paak,Oxnard,17851,268400,TRUE,FALSE,Tints (feat. Kendrick Lamar),66,0.0859,0.805,0.833,0,1,0.0578,-6.73,0,0.12,109.076,4,0.703,1654381
7inXu0Eaeg02VsM8kHNvzM,Frank Sinatra,Christmas Songs By Sinatra,-8036,155600,FALSE,FALSE,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),52,0.881,0.603,0.321,0,2,0.34,-11.489,1,0.0599,143.104,4,0.844,20388473
7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),-4413,130973,FALSE,FALSE,Jingle Bell Rock,49,0.643,0.754,0.424,0,2,0.0652,-8.463,1,0.0363,119.705,4,0.806,30686843
7wC5eZcFS1Q1BsQ35DU6H4,Billie Eilish,come out and play,17855,210375,FALSE,FALSE,come out and play,81,0.693,0.64,0.321,0.0307,0,0.114,-14.604,1,0.0931,145.045,4,0.177,17721617
7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Under The Mistletoe (Deluxe Edition),14975,182946,FALSE,FALSE,Mistletoe,59,0.498,0.658,0.56,0,6,0.0794,-9.049,0,0.0467,161.994,4,0.854,19746257
0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas?,12418,222533,FALSE,FALSE,Do They Know It's Christmas? - 1984 Version,49,0.164,0.599,0.642,3.33E-05,0,0.0992,-6.936,1,0.0363,115.412,4,0.349,19284135
0EwS8XJQspgrj1zSUXhFkl,6ix9ine,DUMMY BOY,17862,132330,TRUE,FALSE,KANGA (feat. Kanye West),67,0.0192,0.901,0.598,0,1,0.0791,-6.934,1,0.17,117.9,4,0.355,4975331
1foCxQtxBweJtZmdxhEHVO,Eartha Kitt,Heavenly Eartha,11688,206066,FALSE,FALSE,Santa Baby (with Henri René & His Orchestra),37,0.902,0.7,0.138,0,8,0.185,-12.347,1,0.0612,84.487,4,0.49,11145283
1oJ8EDr2pv94IvSd6ZmDgo,6ix9ine,DUMMY BOY,17862,192405,TRUE,FALSE,"MAMA (feat. Nicki Minaj, Kanye West)",75,0.0893,0.761,0.672,9.77E-06,1,0.14,-5.887,1,0.212,160.077,3,0.437,19061912
1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,16409,170964,FALSE,FALSE,Have Yourself A Merry Little Christmas,50,0.953,0.399,0.181,0,5,0.317,-9.409,1,0.0416,145.512,4,0.318,13152977
25leEEaz1gIpp7o21Fqyjo,Gene Autry,Rudolph The Red Nosed Reindeer And Other Christmas Classics,-8401,150266,FALSE,FALSE,Here Comes Santa Claus (Right Down Santa Claus Lane),41,0.799,0.834,0.372,0,1,0.275,-11.99,1,0.0358,96.628,4,0.976,7410370
26jYPsHHSOxCTz4cLt6SbQ,6ix9ine,DUMMY BOY,17862,163086,TRUE,FALSE,FEEFA (feat. Gunna),64,0.0412,0.754,0.728,0,6,0.106,-7.61,0,0.0809,140.007,4,0.594,4127927
2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,Sundress,17855,158205,TRUE,FALSE,Sundress,74,0.176,0.721,0.704,3.71E-06,6,0.143,-6.364,1,0.0606,125.004,4,0.735,1918806
2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,Rock 'N' Roll Rarities,5844,165733,FALSE,FALSE,Run Rudolph Run - Single Version,50,0.788,0.688,0.711,2.64E-05,7,0.0683,-10.453,0,0.0832,152.277,4,0.935,12594940
2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,A Winter Romance,-4018,117146,FALSE,FALSE,Let It Snow! Let It Snow! Let It Snow!,48,0.912,0.452,0.24,2.45E-06,1,0.175,-14.014,1,0.0351,134.005,4,0.701,12302527
3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Wrapped In Red,16003,229640,FALSE,FALSE,Underneath the Tree,45,0.0013,0.509,0.812,1.99E-05,8,0.214,-5.438,1,0.0537,159.876,4,0.689,13574897
